Assists,Blocked Shots,Defensive Rebounds,3-PT Attempted,3-PT Made,FG Attempted,FG Made,Free Throws Attempted,Free Throws Made,Minutes,Offensive Rebounds,Fouls,Points,Rebounds,Steals,Turnovers,Game_ID,Game_Date,player.id,team.id,Name,Blks+Stls,Pts+Rebs,Pts+Rebs+Asts,Pts+Asts,Rebs+Asts,Fantasy Score
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038014,2023-12-28T00:00:00.000Z,460,5,Nikola Vucevic,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038014,2023-12-28T00:00:00.000Z,56677874,5,Onuralp Bitim,0,0,0,0,0,0
1,0,0,1,0,2,1,0,0,14,1,3,2,1,0,0,1038014,2023-12-28T00:00:00.000Z,17896116,5,Terry Taylor,0,3,4,3,2,4.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038014,2023-12-28T00:00:00.000Z,268,5,Zach LaVine,0,0,0,0,0,0
1,2,5,6,4,9,4,0,0,34,0,4,12,5,1,1,1038014,2023-12-28T00:00:00.000Z,3547250,12,Aaron Nesmith,3,17,18,13,6,27.5
4,0,2,3,0,13,4,0,0,24,1,3,8,3,1,1,1038014,2023-12-28T00:00:00.000Z,38017507,12,Andrew Nembhard,1,11,15,12,7,19.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038014,2023-12-28T00:00:00.000Z,56677861,12,Ben Sheppard,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038014,2023-12-28T00:00:00.000Z,69,12,Bruce Brown,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038014,2023-12-28T00:00:00.000Z,56677794,12,Isaiah Wong,0,0,0,0,0,0
1,0,5,2,1,7,6,5,2,24,2,3,15,7,0,0,1038014,2023-12-28T00:00:00.000Z,3547264,12,Jalen Smith,0,22,23,16,8,24.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038014,2023-12-28T00:00:00.000Z,242,12,James Johnson,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038014,2023-12-28T00:00:00.000Z,56677832,12,Jarace Walker,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038014,2023-12-28T00:00:00.000Z,3547207,12,Jordan Nwora,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038014,2023-12-28T00:00:00.000Z,38017701,12,Kendall Brown,0,0,0,0,0,0
0,3,6,2,1,12,8,7,7,26,0,5,24,6,0,3,1038014,2023-12-28T00:00:00.000Z,452,12,Myles Turner,3,30,30,24,6,37.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038014,2023-12-28T00:00:00.000Z,56677778,12,Oscar Tshiebwe,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038014,2023-12-28T00:00:00.000Z,304,12,T.J. McConnell,0,0,0,0,0,0
20,1,3,13,6,17,7,2,1,37,0,2,21,3,2,0,1038014,2023-12-28T00:00:00.000Z,3547245,12,Tyrese Haliburton,3,24,44,41,23,63.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038015,2023-12-28T00:00:00.000Z,17554004,7,AJ Lawson,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038015,2023-12-28T00:00:00.000Z,24489167,7,Brandon Williams,0,0,0,0,0,0
6,0,2,1,1,11,5,0,0,24,0,4,11,2,0,4,1038015,2023-12-28T00:00:00.000Z,151,7,Dante Exum,0,13,19,17,8,18.4
2,0,1,0,0,4,1,0,0,15,3,5,2,4,0,2,1038015,2023-12-28T00:00:00.000Z,56677840,7,Dereck Lively II,0,6,8,4,6,7.8
0,1,6,3,1,9,3,8,8,30,3,5,15,9,3,1,1038015,2023-12-28T00:00:00.000Z,247,7,Derrick Jones Jr.,4,24,24,15,9,36.8
6,1,7,0,0,8,6,0,0,30,7,3,12,14,2,1,1038015,2023-12-28T00:00:00.000Z,379,7,Dwight Powell,3,26,32,18,20,45.8
3,0,3,5,2,9,3,0,0,30,0,4,8,3,1,2,1038015,2023-12-28T00:00:00.000Z,666965,7,Grant Williams,1,11,14,11,6,17.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038015,2023-12-28T00:00:00.000Z,17896028,7,Greg Brown III,0,0,0,0,0,0
1,1,2,8,3,18,7,0,0,31,0,2,17,2,1,0,1038015,2023-12-28T00:00:00.000Z,38017679,7,Jaden Hardy,2,19,20,18,3,26.9
5,0,0,1,0,3,1,0,0,15,0,0,2,0,0,1,1038015,2023-12-28T00:00:00.000Z,3547258,7,Josh Green,0,2,7,7,5,8.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038015,2023-12-28T00:00:00.000Z,228,7,Kyrie Irving,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038015,2023-12-28T00:00:00.000Z,132,7,Luka Doncic,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,1038015,2023-12-28T00:00:00.000Z,329,7,Markieff Morris,0,0,0,0,0,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038015,2023-12-28T00:00:00.000Z,257,7,Maxi Kleber,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038015,2023-12-28T00:00:00.000Z,56677859,7,Olivier-Maxence Prosper,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038015,2023-12-28T00:00:00.000Z,217,7,Richaun Holmes,0,0,0,0,0,0
3,0,2,4,2,8,3,4,3,30,0,2,11,2,0,3,1038015,2023-12-28T00:00:00.000Z,114,7,Seth Curry,0,13,16,14,5,14.9
3,0,3,11,5,19,11,7,5,32,0,2,32,3,2,1,1038015,2023-12-28T00:00:00.000Z,191,7,Tim Hardaway Jr.,2,35,38,35,6,45.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038015,2023-12-28T00:00:00.000Z,17895968,18,Daishen Nix,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038015,2023-12-28T00:00:00.000Z,56677851,18,Jaylen Clark,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038015,2023-12-28T00:00:00.000Z,38017715,18,Josh Minott,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038015,2023-12-28T00:00:00.000Z,56677782,18,Leonard Miller,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038015,2023-12-28T00:00:00.000Z,17896056,18,Luka Garza,0,0,0,0,0,0
2,0,4,5,3,5,3,0,0,18,0,4,9,4,0,3,1038015,2023-12-28T00:00:00.000Z,667378,18,Naz Reid,0,13,15,11,6,13.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038015,2023-12-28T00:00:00.000Z,320,18,Shake Milton,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038015,2023-12-28T00:00:00.000Z,38017700,18,Wendell Moore Jr.,0,0,0,0,0,0
6,0,2,10,4,16,8,3,2,32,1,2,22,3,2,2,1038016,2023-12-28T00:00:00.000Z,303,19,CJ McCollum,2,25,31,28,9,38.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038016,2023-12-28T00:00:00.000Z,491,19,Cody Zeller,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038016,2023-12-28T00:00:00.000Z,38017726,19,Dereon Seabron,0,0,0,0,0,0
2,1,2,1,0,1,0,0,0,14,0,2,0,2,2,1,1038016,2023-12-28T00:00:00.000Z,38017677,19,Dyson Daniels,3,2,4,2,4,13.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038016,2023-12-28T00:00:00.000Z,38017663,19,E.J. Liddell,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038016,2023-12-28T00:00:00.000Z,17896021,19,Jeremiah Robinson-Earl,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038016,2023-12-28T00:00:00.000Z,56677837,19,Jordan Hawkins,0,0,0,0,0,0
0,0,0,2,1,4,3,0,0,12,0,2,7,0,0,1,1038016,2023-12-28T00:00:00.000Z,17896097,19,Jose Alvarado,0,7,7,7,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038016,2023-12-28T00:00:00.000Z,3547260,19,Kira Lewis Jr.,0,0,0,0,0,0
0,1,6,2,1,6,4,0,0,25,1,0,9,7,5,2,1038016,2023-12-28T00:00:00.000Z,340,19,Larry Nance Jr.,6,16,16,9,7,33.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038016,2023-12-28T00:00:00.000Z,17896017,19,Matt Ryan,0,0,0,0,0,0
2,0,2,1,1,5,4,0,0,16,0,1,9,2,0,3,1038016,2023-12-28T00:00:00.000Z,3547293,19,Naji Marshall,0,11,13,11,4,11.4
2,0,1,7,2,8,2,0,0,23,0,2,6,1,0,1,1038016,2023-12-28T00:00:00.000Z,18677986,19,Trey Murphy III,0,7,9,8,3,9.2
3,0,4,6,3,17,8,9,7,30,1,4,26,5,0,0,1038016,2023-12-28T00:00:00.000Z,413,29,Collin Sexton,0,31,34,29,8,36.5
0,1,9,3,1,7,3,2,1,26,3,2,8,12,0,1,1038016,2023-12-28T00:00:00.000Z,101,29,John Collins,1,20,20,8,12,24.4
6,0,2,5,1,11,3,3,3,24,0,0,10,2,0,6,1038016,2023-12-28T00:00:00.000Z,100,29,Jordan Clarkson,0,12,18,16,8,15.4
5,0,3,5,1,7,1,2,1,22,0,1,4,3,0,2,1038016,2023-12-28T00:00:00.000Z,56677834,29,Keyonte George,0,7,12,9,8,13.1
3,1,0,3,1,5,3,0,0,19,0,2,7,0,0,0,1038016,2023-12-28T00:00:00.000Z,139,29,Kris Dunn,1,7,10,10,3,14.5
5,0,4,12,3,19,7,7,7,35,6,1,24,10,1,3,1038016,2023-12-28T00:00:00.000Z,297,29,Lauri Markkanen,1,34,39,29,15,43.5
0,1,1,1,1,5,5,0,0,29,3,1,11,4,2,1,1038016,2023-12-28T00:00:00.000Z,38017705,29,Walker Kessler,3,15,15,11,4,23.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038017,2023-12-28T00:00:00.000Z,56677871,8,Hunter Tyson,0,0,0,0,0,0
1,1,4,0,0,4,1,0,0,22,0,3,2,4,0,2,1038017,2023-12-28T00:00:00.000Z,48,15,Bismack Biyombo,1,6,7,3,5,9.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038017,2023-12-28T00:00:00.000Z,666505,15,Brandon Clarke,0,0,0,0,0,0
2,0,0,2,1,9,5,8,4,29,0,0,15,0,0,0,1038017,2023-12-28T00:00:00.000Z,38017729,15,David Roddy,0,15,17,17,2,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038017,2023-12-28T00:00:00.000Z,401,15,Derrick Rose,0,0,0,0,0,0
2,0,1,5,3,13,9,2,2,25,0,3,23,1,1,2,1038017,2023-12-28T00:00:00.000Z,3547287,15,Desmond Bane,1,24,26,25,3,28.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038017,2023-12-28T00:00:00.000Z,56677830,15,GG Jackson,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038017,2023-12-28T00:00:00.000Z,666786,15,Ja Morant,0,0,0,0,0,0
1,1,0,3,2,3,2,0,0,12,0,0,6,0,0,0,1038017,2023-12-28T00:00:00.000Z,48248287,15,Jacob Gilyard,1,6,7,7,1,10.5
